id;titulo;descripcion;nombre;patrocinador
26266;How rollercoasters affect your body;In 1895, crowds flooded Coney Island to see America's first-ever looping coaster: the Flip Flap Railway. But its thrilling flip caused cases of severe whiplash, neck injury and even ejections. Today, coasters can pull off far more exciting tricks and do it safely. Brian D. Avery investigates what roller coasters are doing to your body and how they've managed to get scarier and safer at the same time. [TED-Ed Animation by Stretch Films Inc].;2;
27022;What scorpions can teach us about brain tumors;Biologist Lauren Esposito argues for the healing potential of deadly scorpion stings. In this fascinating and visual talk, she breaks down the curative properties of scorpion neurotoxin and explains why these much maligned arachnids should be seen as nothing less than evolutionary marvels.;2;
26076;How isolation fuels opioid addiction;What do Tourette syndrome, heroin addiction and social media obsession all have in common? They converge in an area of the brain called the striatum, says neuroscientist Rachel Wurzman -- and this critical discovery could reshape our understanding of the opioid crisis. Sharing insights from her research, Wurzman shows how social isolation contributes to relapse and overdose rates and reveals how meaningful human connection could offer a potentially powerful source of recovery.;2;
21900;Why I came out as a gay football coach;"Shane Wickes had his dream job: line coach at his high school alma mater. But there was one complication. ""Football teaches so many great life lessons to those who play or coach,"" he says, ""but one negative thing that it does teach is that being gay is not okay."" In this moving talk, Wickes shares his story about coming out to his team. A story of owning your truth in the face of adversity. ";2;
21972;Redefining manhoodÉ??one locker room talk at a time;"Alexis Jones is throwing in the towel on ""locker room talk"" -- literally. In this vibrant, funny talk, the advocacy superhero shares stories from her travels speaking to athletes inside locker rooms about sexual harassment and how to better protect and respect the women in their lives from abuse.";2;
22628;How will we survive when the population hits 10 billion?;By 2050, an estimated 10 billion people will live on earth. How are we going to provide everybody with basic needs while also avoiding the worst impacts of climate change? In a talk packed with wit and wisdom, science journalist Charles C. Mann breaks down the proposed solutions and finds that the answers fall into two camps -- wizards and prophets -- while offering his own take on the best path to survival.;2;
26265;"""We Are the Halluci Nation""";"A Tribe Called Red creates music that acts as a gateway into urban, contemporary indigenous culture, celebrating all of its layers and complexity. In a set that blends traditional powwow drums and vocals with hip-hop and electronic music, the DJ collective tells stories of the First Nations in beats and images -- expanding on the concept of the ""Halluci Nation,"" inspired by the poet, musician and activist John Trudell.";2;
26676;Can you solve the stolen rubies riddle?;Townspeople are demanding that a corrupt merchant's collection of 30 rubies be confiscated to reimburse the victims of his schemes. The king announces that the fine will be determined through a game of wits between the merchant and the king's most clever advisor É?? you. Can you outfox the merchant and win back the greatest amount of rubies to help his victims? Dennis Shasha shows how. [TED-Ed Animation by Artrake Studio]. ;2;
20779;My quest to defy gravity and fly;Over the course of her fearless career, extreme action specialist Elizabeth Streb has pushed the limits of the human body. She's jumped through broken glass, toppled from great heights and built gizmos to provide a boost along the way. Backed by footage of her work, Streb reflects on her lifelong quest to defy gravity and fly the only way a human can -- by mastering the landing.;2;
25727;How revenge porn turns lives upside down;What can you do if you're the victim of revenge porn or cyberbullying? Shockingly little, says journalist and activist Darieth Chisolm, who found herself living the nightmare scenario of having explicit photos taken without her knowledge or consent posted online. She describes how she's working to help victims and outlines the current state of legislation aimed at punishing perpetrators.;2;
26264;How we can help young people build a better future;A massive generation of young people is about to inherit the world, and it's the duty of everyone to give them a fighting chance for their futures, says UNICEF executive director Henrietta Fore. In this forward-looking talk, she explores the crises facing them and details an ambitious new global initiative, Generation Unlimited, which aims to ensure every young person is in school, training or employed by 2030.;2;
26263;Does time exist?;The earliest time measurements were observations of cycles of the natural world, using patterns of changes from day to night and season to season to build calendars. More precise time-keeping eventually came along to put time in more convenient boxes. But what exactly are we measuring? Andrew Zimmerman Jones contemplates whether time is something that physically exists or is just in our heads. [TED-Ed Animation by Nice Shoes]. ;2;
25335;How nationalism and globalism can coexist;Why do we have to choose between nationalism and globalism, between loving our countries and caring for the world? In a talk with lessons for avowed nationalists and globalists alike, Wanis Kabbaj explains how we can challenge this polarizing, binary thinking -- and simultaneously be proud citizens of both our countries and the world.;2;24
26767;What it's really like to be colorblind;Who's to say an apple is red or that grass is green? Humorist and former science teacher Bryan Kett describes life with colorblindness, explaining that it's not just him -- everyone's experience of color is subjective. Follow Kett as he explores the scientific, philosophical and social dimensions of living life on a certain color scale.;2;
25874;The princess who rewrote history ;"Anna Komnene, daughter of Byzantine emperor Alexios, spent the last decade of her life creating a 500-page history of her father's reign called ""The Alexiad."" As a princess writing about her own family, she had to balance her loyalty to her kin with her obligation to portray events accurately. Leonora Neville investigates this epic historical narrative. [TED-Ed Animation by Els Decaluwe]. ";2;
26333;How conscious investors can turn up the heat and make companies change;"In a talk that's equal parts funny and urgent, consultant Vinay Shandal shares stories of the world's top activist investors, showing how individuals and institutions can take a page from their playbook and put pressure on companies to drive positive change. ""It's your right to have your money managed in line with your values,"" Shandal says. ""Use your voice, and trust that it matters.""";2;1
26074;What does the universe sound like? A musical tour;Is outer space really the silent and lifeless place it's often depicted to be? Perhaps not. Astrophysicist and musician Matt Russo takes us on a journey through the cosmos, revealing the hidden rhythms and harmonies of planetary orbits. The universe is full of music, he says -- we just need to learn how to hear it.;2;
26075;Why can't some birds fly?;Though the common ancestor of all modern birds could fly, many different bird species have independently lost their flight. Flight can have incredible benefits, especially for escaping predators, hunting and traveling long distances. But it also has high costs: consuming huge amounts of energy and limiting body size and weight. Gillian Gibb explores what makes birds give up the power of flight. [TED-Ed Animation by Anton Bogaty].;2;
25241;The pharmacy of the future? Personalized pills, 3D printed at home;We need to change how we prescribe drugs, says physician Daniel Kraft: too often, medications are dosed incorrectly, cause toxic side effects or just don't work. In a talk and concept demo, Kraft shares his vision for a future of personalized medication, unveiling a prototype 3D printer that could design pills that adapt to our individual needs.;2;12
26072;5 transformational policies for a prosperous and sustainable world;In a talk about how we can build a robust future without wrecking the planet, sustainability expert Johan Rockstr«Ùm debuts the Earth3 model -- a new methodology that combines the UN Sustainable Development Goals with the nine planetary boundaries, beyond which earth's vital systems could become unstable. Learn more about five transformational policies that could help us achieve inclusive and prosperous world development while keeping the earth stable and resilient.;2;
25748;What if cracks in concrete could fix themselves?;Concrete is the most widely used construction material in the world. It can be found in swathes of city pavements, bridges that span vast rivers and the tallest skyscrapers on earth. But it does have a weakness: it's prone to catastrophic cracking that has immense financial and environmental impact. What if we could avoid that problem? Congrui Jin explores how to create a more resilient concrete. [TED-Ed Animation by Aeon Production].;2;
24725;The key to a better malaria vaccine;The malaria vaccine was invented more than a century ago -- yet each year, hundreds of thousands of people still die from the disease. How can we improve this vital vaccine? In this informative talk, immunologist and TED Fellow Faith Osier shows how she's combining cutting-edge technology with century-old insights in the hopes of creating a new vaccine that eradicates malaria once and for all.;2;
26073;Why we have an emotional connection to robots;We're far from developing robots that feel emotions, but we already have feelings towards them, says robot ethicist Kate Darling, and an instinct like that can have consequences. Learn more about how we're biologically hardwired to project intent and life onto machines -- and how it might help us better understand ourselves.;2;14
25340;"Why should you read ""Waiting for Godot""?";"Two men, Estragon and Vladimir, meet by a tree at dusk to wait for someone named ""Godot."" So begins a vexing cycle where the two debate when Godot will come, why they're waiting and whether they're even at the right tree. The play offers a simple but stirring question- what should the characters do? Iseult Gillespie shares everything you need to know to read the tragicomedy. [TED-Ed Animation by Tom«≠s Pichardo-Espaillat].";2;
26256;La selecci«¸n latinoamericana de cerebros;Juan Enriquez nos propone una manera de abordar la educaci«¸n en Am«∏rica Latina para aprovechar las oportunidades de las disrupciones tecnol«¸gicas que van a cambiar las reglas de juego de muchas industrias en los pr«¸ximos a«Òos. ;2;
12385;Let's protect the oceans like national parks;You don't have to be a scientist to help protect the world's oceans, says underwater drone expert and TED Fellow David Lang -- in fact, ordinary citizens have pulled together to save the planet's natural treasures many times in history. Lang asks us to take a lesson from the story of the US National Parks Service, offering a three-point plan for conserving underwater wonders.;2;
25339;History through the eyes of a chicken;"The Ancient Egyptian king Thutmose III described the chicken as a marvelous foreign bird that ""gives birth daily."" Romans brought them on their military campaigns to foretell the success of future battles. Today, this bird occupies a much less honorable position É?? on dinner plates. Chris Kniesly explains the evolving role of chickens throughout history. [TED-Ed Animation by Mark Phillips].";2;
25054;How whistle-blowers shape history;Fraud researcher and documentary filmmaker Kelly Richmond Pope shares lessons from some of the most high-profile whistle-blowers of the past, explaining how they've shared information that has shaped society -- and why they need our trust and protection.;2;
25601;What baby boomers can learn from millennials at work -- and vice versa;For the first time ever, we have five generations in the workplace at the same time, says entrepreneur Chip Conley. What would happen if we got intentional about how we all work together? In this accessible talk, Conley shows how age diversity makes companies stronger and calls for different generations to mentor each other at work, with wisdom flowing from old to young and young to old alike.;2;25
23713;What Americans agree on when it comes to health;We may not be as deeply divided as we think -- at least when it comes to health, says Rebecca Onie. In a talk that cuts through the noise, Onie shares research that shows how, even across economic, political and racial divides, Americans agree on what they need to live good lives -- and asks both health care providers and patients to focus on what makes us healthy, not what makes us angry.;2;12
13923;3 ways to create a space that moves you, from a Broadway set designer;"You don't have to work on Broadway to design a set, says creative director David Korins -- you can be the set designer of any space in your life. Sharing insights from his work on hits like ""Hamilton"" and ""Dear Evan Hansen,"" Korins offers a three-step process to start creating the world you want to live in.";2;
25751;Can you solve the killer robo-ants riddle?;The good news is that your experimental robo-ants are a success. The bad news is that you accidentally gave them the ability to shoot deadly lasers ... and you can't turn it off. Can you stop them from escaping their habitat before the lasers are activated? Dan Finkel shows how. [TED-Ed Animation by Artrake Studio]. ;2;
23421;How cryptocurrency can help start-ups get investment capital;We're living in a golden era of innovation, says entrepreneur Ashwini Anburajan -- but venture capital hasn't evolved to keep up, and start-ups aren't getting the funding they need to grow. In this quick talk, she shares the story of how her company became part of an entirely new way to raise capital, using the powers of cooperation and cryptocurrency.;2;
25671;How I climbed a 3,000-foot vertical cliff -- without ropes;Imagine being by yourself in the dead center of a 3,000-foot vertical cliff -- without a rope to catch you if you fall. For professional rock climber Alex Honnold, this dizzying scene marked the culmination of a decade-long dream. In a hair-raising talk, he tells the story of how he summited Yosemite's El Capitan, completing one of the most dangerous free solo climbs ever.;2;
26010;The ecology of inequality;"In 2018, to mark the 400th anniversary of the first recorded arrival of enslaved Africans to American shores, Mindy Fullilove worked with her class at the New School to create a timeline of inequality in the United States, incorporating the narratives of a range of marginalized groups. Their purpose was to visualize the ecology of inequality, situating its stories in time and spaceÉ??in specific neighborhoods, laws, events, momentsÉ??and making the connections between them explicit in the hope of turning things around. ""If we're in this ecology of inequality,"" she asks, ""What do you think an ecology of equality would look like?"" ";2;
3891;The secrets of spider venom;Spider venom can stop your heart within minutes, cause unimaginable pain -- and potentially save your life, says zoologist Michel Dugon. With a live tarantula on his arm, Dugon explains the medical properties of their potent toxin and how it might be used to produce the next generation of antibiotics.;2;
23393;"""New Second Line""";"Inspired by the events of Hurricane Katrina in 2005, TED Fellow Camille A. Brown choreographed ""New Second Line,"" a celebration of the culture of New Orleans and the perseverance of Black people in the midst of devastation. The performance borrows its name from the energetic, spirited people who follow the traditional brass band parades for weddings, social events and, most notably, funerals in New Orleans. ""It honors our ability to rise and keep rising,"" Brown says. (Music includes ""New Second Line"" by Los Hombres Calientes featuring Kermit Ruffins)";2;
25029;Why it's too hard to start a business in Africa -- and how to change it;Many African countries are poor for a simple reason, says entrepreneur Magatte Wade: governments have created far too many obstacles to starting and running a business. In this passionate talk, Wade breaks down the challenges of doing business on the continent and offers some solutions of her own -- while calling on leaders to do their part, too.;2;
25133;The fascinating science of phantom limbs;The vast majority of people who've lost a limb can still feel it É?? not as a memory or vague shape, but in complete lifelike detail. They can flex their phantom fingers and sometimes even feel the chafe of a watch band or the throb of an ingrown toenail. What causes these phantom limb sensations? Joshua W. Pate explains how the brain reacts to a missing limb. [TED-Ed Animation by Kozmonot Animation Studio].;2;
25572;3 ways to be a better ally in the workplace;"We're taught to believe that hard work and dedication will lead to success, but that's not always the case. Gender, race, ethnicity, religion, disability, sexual orientation are among the many factors that affect our chances, says writer and advocate Melinda Briana Epler, and it's up to each of us to be allies for those who face discrimination. In this actionable talk, she shares three ways to support people who are underrepresented in the workplace. ""There's no magic wand for correcting diversity and inclusion,"" she says. ""Change happens one person at a time, one act at a time, one word at a time.""";2;2
25595;Why being respectful to your coworkers is good for business;Looking to get ahead in your career? Start by being respectful to your coworkers, says leadership researcher Christine Porath. In this science-backed talk, she shares surprising insights about the costs of rudeness and shows how little acts of respect can boost your professional success -- and your company's bottom line.;2;
23480;"Everything you need to know to read ""The Canterbury Tales""";A portly Miller, barely able to sit on his horse, rambles on about the flighty wife of a crotchety old carpenter and the scholar she takes as her lover. This might sound like a bawdy joke, but it's part of one of the most esteemed works of English literature ever created: The Canterbury Tales. Iseult Gillespie shares everything you need to know to read Geoffrey Chaucer's classic collection. [TED-Ed Animation by Anton Bogaty].;2;
3328;What doctors should know about gender identity;Kristie Overstreet is on a mission to ensure that the transgender community gets their health care needs met. In this informative, myth-busting talk, she provides a primer for understanding gender identity and invites us to shift how we view transgender health care -- so that everyone gets the respect and dignity they deserve when they go to a doctor.;2;
25805;The dangers of algorithmic justice;Predictive algorithms may help us shop or discover new movies, but do they belong in the courthouse? Technology and policy expert Hany Farid reverse engineers the inherent dangers and potential biases of the recommendations engines built to make key decisions in the criminal justice system. ;2;
24876;A new way to think about inheritance;Is inherited wealth a powerful tool or a destructive influence? David York thinks it can be both, depending on how you define and use it. In this thought-provoking talk, he argues that we need to stop envisioning intergenerational wealth transfers in purely financial terms and start thinking about them as opportunities to share values and connections to the next generation. ;2;
21909;Why we take financial risks;An awareness of risk is in our DNA, so why do we still make big gambles? Elise Payzan-LeNestour is fascinated with this behavior, particularly when it comes to financial risk. In this talk, learn how she's studying the way humans choose between safe bets and highly dangerous gambles with a computerized money game.;2;
24874;We need to help women close the retirement savings gap;Older women are twice as likely as older men to live in poverty. Building her talk around this sobering fact and the experiences of her own family members, Elena Chavez Quezada highlights this oft-overlooked aspect of the gender wealth gap --and suggests a few ways to help everyone retire in comfort and dignity. ;2;
24866;What playing Monopoly with real money taught me about my kids--and humanity;"Playing Monopoly with his children one night, Adam Carroll noticed they were bending the rules. He wondered, ""What if they're playing this way because the money isn't real?"" In this talk, Carroll explains the concept of financial abstraction, and how our human perception of spending changes when the idea of money becomes more or less real. His case study: a do-over game of Monopoly with his kids, this time using real money. ";2;
21936;Why I defend women's inheritance rights;During her stint on the Law Commission of India, Leila Seth, the first woman to be appointed to the Delhi High Court as a judge, led a campaign to grant women inheritance rights to ancestral property. In this passionate talk, she discusses the experiences that motivated her to defend the property rights and financial independence of women in a patriarchal society like India's. ;2;
23129;How we can make energy more affordable for low-income families;Every month, millions of Americans face an impossible choice: pay for energy to power their homes, or pay for basic needs like food and medicine. TED Fellow DeAndrea Salvador is working to reduce energy costs so that no one has to make this kind of decision. In this quick talk, she shares her plan to help low-income families reduce their bills while also building a cleaner, more sustainable and more affordable energy future for us all.;2;
24724;What's a smartphone made of?;As of 2018, there are around 2.5 billion smartphone users in the world. If we broke open all the newest phones and split them into their component parts, that would produce around 85,000 kg of gold, 875,000 of silver, and 40,000,000 of copper. How did this precious cache get into our phones--and can we reclaim it? Kim Preshoff investigates the sustainability of phone production. [TED-Ed Animation by Compote Collective]. ;2;
23583;3 lessons on decision-making from a poker champion;Is it better to be lucky or good? Should we trust our gut feelings or rely on probabilities and careful analysis when making important decisions? In this quick talk, professional poker player Liv Boeree shares three strategies she's learned from the game and how we can apply them to real life.;2;
25057;"The ""End of History"" Illusion";Time and time again, we've failed to predict that the technologies of the present will change the future. Recently, a similar pattern was discovered in our individual lives: we're unable to predict change in ourselves. But is there anything wrong with assuming that who we are now is who we will continue to be? Bence Nanay details the consequences of seeing ourselves as finished products. [TED-Ed Animation by Stretch Films Inc]. ;2;
22992;Intimate photos of a senior love triangle;Photographer and TED Fellow Isadora Kosofsky is a chronicler of love, loss and loneliness. In this searching talk, she shares photos from her four years documenting the lives of a senior citizen love triangle -- and reveals what they can teach us about the universal search for identity and belonging.;2;
20172;"""Chasms""";Writer and activist Asali DeVan Ecclesiastes lights up the stage with a powerful poem about hope, truth and the space between who we are and who we want to be.;2;
23515;What happened when we tested thousands of abandoned rape kits in Detroit;In 2009, 11,341 untested rape kits -- some dating back to the 1980s -- were found in an abandoned warehouse once used by the Detroit police to store evidence. When this scandal was uncovered, prosecutor Kym Worthy set a plan into action to get justice for the thousands of victims affected. In this powerful, eye-opening talk, Worthy explains how her office helped develop an innovative program to track and test these kits -- and calls for a national effort to help solve the problem of stockpiled rape kits.;2;24
21650;The myth of Hercules;Hercules É?? son of Zeus and champion of humankind É?? stricken with a temporary curse of madness, has just committed the most unspeakable crime imaginable. Seeking to atone for the deaths of his family, Hercules must complete twelve impossible tasks that pit him against invincible monsters and unfathomable forces. Alex Gendler retells this epic series of adventures. [TED-Ed Animation by J«∏r«∏mie Balais & Jeff Le Bars].;2;
23174;How police and the public can create safer neighborhoods together;"We all want to be safe, and our safety is intertwined, says Tracie Keesee, cofounder of the Center for Policing Equity. Sharing lessons she's learned from 25 years as a police officer, Keesee reflects on the public safety challenges faced by both the police and local neighborhoods, especially in the African American community, as well as the opportunities we all have to preserve dignity and guarantee justice. ""We must move forward together. There's no more us versus them,"" Keesee says.";2;2
25090;Can you solve the alien probe riddle?;Your team has developed a probe to study an alien monolith. It needs protective coatings É?? in red, purple and green É?? to cope with the environments it passes through. Can you figure out how to apply the colors so the probe survives the trip? Dan Finkel shows how. [TED-Ed Animation by Anton Trofimov]. ;2;
23087;The simple genius of a good graphic;"In a talk that's part history lesson, part love letter to graphics, information designer Tommy McCall traces the centuries-long evolution of charts and diagrams -- and shows how complex data can be sculpted into beautiful shapes. ""Graphics that help us think faster, or see a book's worth of information on a single page, are the key to unlocking new discoveries,"" McCall says.";2;
23684;∂®Por qu«∏ nos emociona la m«ßsica?;Si alguna vez se emocionaron escuchando m«ßsica, ahora van a entender por qu«∏. En su charla en TED en Espa«Òol, Paolo Bortolameolli comparte el secreto del idioma universal de la m«ßsica. Este es un secreto que se puede aplicar tambi«∏n a la vida misma.;2;
22817;How I became part sea urchin;As a young scientist, Catherine Mohr was on her dream scuba trip -- when she put her hand right down on a spiny sea urchin. While a school of sharks circled above. What happened next? More than you can possibly imagine. Settle in for this fabulous story with a dash of science.;2;
22799;"""Afterneath"" / ""Killing Me""";"Luke Sital-Singh sings songs of love, longing and grief in this stirring performance of ""Afterneath"" and ""Killing Me."" ""These are the songs I just never tire of hearing and I never tire of writing, because they make me feel less alone,"" Sital-Singh says.";2;
22752;Why museums are returning cultural treasures;Archaeologist and curator Chip Colwell collects artifacts for his museum, but he also returns them to where they came from. In a thought-provoking talk, he shares how some museums are confronting their legacies of stealing spiritual objects and pillaging ancient graves -- and how they're bridging divides with communities who are demanding the return of their cultural treasures.;2;
23423;Could the Earth be swallowed by a black hole?;From asteroids capable of destroying entire species to supernovae that could exterminate life on Earth, outer space has no shortage of forces that could wreak havoc on our planet. But there's something in space that is even more terrifying than any of these -- something that wipes out everything it comes near. Fabio Pacucci examines the probability of Earth being gobbled up by a black hole. [TED-Ed Animation by Astroplastique]. ;2;
22979;How we could teach our bodies to heal faster;What if we could help our bodies heal faster and without scars, like Wolverine in X-Men? TED Fellow Kaitlyn Sadtler is working to make this dream a reality by developing new biomaterials that could change how our immune system responds to injuries. In this quick talk, she shows the different ways these products could help the body regenerate.;2;
24922;Why the hospital of the future will be your own home;Nobody likes going to the hospital, whether it's because of the logistical challenges of getting there, the astronomical costs of procedures or the alarming risks of complications like antibiotic-resistant bacteria. But what if we could get the lifesaving care provided by hospitals in our own homes? Health care futurist Niels van Namen shows how advances in technology are making home care a cheaper, safer and more accessible alternative to hospital stays.;2;24
22947;The press trampled on my privacy. Here's how I took back my story;After a horrific accident put her in the tabloid headlines, Kate Stone found a way to take control of her narrative -- and help prevent others from losing their privacy, too. Learn how she reclaimed her story in this personal talk infused with humor and courage.;2;
23479;Why should you read Edgar Allan Poe?;The prisoner strapped under a descending pendulum blade. A raven who refuses to leave the narrator's chamber. A beating heart buried under the floorboards. Poe's macabre and innovative stories of gothic horror have left a timeless mark on literature. But just what is it that makes Edgar Allan Poe one of the greatest American authors? Scott Peeples investigates. [TED-Ed Animation by Compote Collective]. ;2;
25109;Shouldn't sports be color-blind?;Sports should be the great racial equalizer, a place where meritocracy reigns and skin color is irrelevant. But journalist Patrick Ferrucci begs to differ. Using sports journalism as his lens, he demonstrates how racial stereotypes have infiltrated the language we use to discuss athletes -- and how everyday racism bleeds into other aspects of life too. ;2;
20519;Why we choke under pressure -- and how to avoid it;When the pressure is on, why do we sometimes fail to live up to our potential? Cognitive scientist and Barnard College president Sian Leah Beilock reveals what happens in your brain and body when you choke in stressful situations, sharing psychological tools that can help you perform at your best when it matters most.;2;
21895;What would happen if every human suddenly disappeared? ;Human beings are everywhere. With settlements on every continent, we can be found in the most isolated corners of Earth's jungles, oceans and tundras. Our impact is so profound, most scientists believe humanity has left a permanent mark on Earth's geological record. So what would happen if suddenly, every human on Earth disappeared? Dan Kwartler investigates. [TED-Ed Animation by Globizco Studios].;2;
20390;Your fingerprints reveal more than you think;Our fingerprints are what make us unique -- but they're also home to a world of information hidden in molecules that reveal our actions, lifestyles and routines. In this riveting talk, chemist Simona Francese shows how she studies these microscopic traces using mass spectrometry, a technology that analyzes fingerprints in previously impossible detail, and demonstrates how this cutting-edge forensic science can help police catch criminals. (Note: This talk contains descriptions of sexual violence.);2;
20633;"""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""";"Live and direct from New Orleans, The Soul Rebels rock the TED stage with a tight, energetic performance blending elements of hip-hop, jazz and funk. The eight-piece brass band plays three songs -- ""Rebelosis,"" ""Rebel Rock"" and ""Rebel on That Level"" -- turning the red circle into a joyful French Quarter street corner.";2;
13523;3 ways to make better decisions -- by thinking like a computer;If you ever struggle to make decisions, here's a talk for you. Cognitive scientist Tom Griffiths shows how we can apply the logic of computers to untangle tricky human problems, sharing three practical strategies for making better decisions -- on everything from finding a home to choosing which restaurant to go to tonight.;2;
21976;How to create a world where no one dies waiting for a transplant;For nearly half a century, scientists have been trying to create a process for transplanting animal organs into humans, a theoretical dream that could help the hundreds of thousands of people in need of a lifesaving transplant. But the risks, specifically of transmitting the PERV virus from pigs to humans, have always been too great, stalling research -- until now. In a mind-blowing talk, geneticist Luhan Yang explains a breakthrough: using CRISPR, a technique for editing genes, she and her colleagues have created pigs that don't carry the virus, opening up the possibility of safely growing human-transplantable organs in pigs. Learn more about this cutting-edge science and how it could help solve the organ shortage crisis.;2;
20319;How do cigarettes affect the body?;Cigarettes aren't good for us. That's hardly news -- we've known about the dangers of smoking for decades. But how exactly do cigarettes harm us, and can our bodies recover if we stop? Krishna Sudhir details what happens when we smoke -- and when we quit. [TED-Ed Animation by TED-Ed]. ;2;
23658; How I'm using LEGO to teach Arabic;"After a visit to a European library in search of Arabic and Middle Eastern texts turned up only titles about fear, terrorism and destruction, Ghada Wali resolved to represent her culture in a fun, accessible way. The result: a colorful, engaging project that uses LEGO to teach Arabic script, harnessing the power of graphic design to create connection and positive change. ""Effective communication and education is the road to more tolerant communities,"" Wali says.";2;
24727;What I learned investigating Nixon;Legendary investigative journalist Bob Woodward shares the inside story of President Richard Nixon's downfall, and what was learned from the notorious White House tapes. In his 2016 TEDxMidAtlantic talk, he warns that we are entering a new era of secrecy that harkens back to Nixon's days. We think we are resilient, he says, but if we are infected with hate and lack of knowledge, we could lose our democracy.;2;
20310;What are the most important moral problems of our time?;"Of all the problems facing humanity, which should we focus on solving first? In a compelling talk about how to make the world better, moral philosopher Will MacAskill provides a framework for answering this question based on the philosophy of ""effective altruism"" -- and shares ideas for taking on three pressing global issues.";2;
22703;"""You Never Can Tell"" / ""Over the Mountain, Across the Sea""";"Singer-songwriter Elise LeGrow pays homage to early soul and rock innovators with intimate, stripped-down interpretations of their hits. Listen as she and her band perform two of these soulful renditions: Chuck Berry's ""You Never Can Tell"" and ""Over the Mountain, Across the Sea,"" first popularized by Johnnie and Joe.";2;
23420;Is there any truth to the King Arthur legends?;King Arthur has risen again and again in our collective imagination, along with his retinue of knights, Guinevere, the Round Table, Camelot, and of course Excalibur. But where do these stories come from, and is there any truth to them? Alan Lupack traces the evolution of King Arthur. [Directed by Patrick Smith]. ;2;
23318;"""Not About Me""";"John Bidden and his band return to the TED@UPS stage with an upbeat, reggae-inspired original performance of ""Not About Me"" that is sure to get you dancing.";2;24
23314;"How small business can benefit from ""village banking""";Small businesses in the US are failing at an alarming rate. Nearly half close their doors by year 5, and 70% fail by year 10. The main reason? They run out of money. Compare that to small businesses in Ecuador and Guatemala that have a nearly 100% loan repayment rate with 85% of borrowers going on to expand their business. What's the secret to their success? Business strategist Ruchi Shah shares a community-based solution that every small business can learn from.;2;24
23315;"""The Coming Out Beauty"" / ""419 sq ft""";"In his poem ""The Coming Out Beauty,"" Muslim Sahib invites us along on his journey of self-love and self-acceptance, weaving together elements of culture, family, beauty and queerness. He compels the audience to proclaim ""I am beautiful,"" encouraging them to celebrate self-love. In his second piece, ""419 sq ft,"" he explores the experience of claiming and occupying space in an often confining world.";2;24
23313;"""White""";"Yue Xiu Lim has long been enamored with the peaceful sound of the Chinese guzheng, a harp-like instrument that dates back to ancient times. She delights the audience with her calming and elegant original piece, ""White.""";2;24
23308;How machine learning can teach us to build more effective teams;Former Marine Corps lieutenant Drew Humphreys knows a thing or two about leadership. Before joining the business world, he was a platoon commander in Afghanistan, in charge of 36 Marines fighting the Taliban and maintaining a vital supply route through Helmand Province. He had to reconsider everything he knew about being a leader when he was forced to divide his platoon and give control over to other commanders. It was then Humphreys realized the surprising connection between this successful decentralized management model, and how we manage machine learning in business. His resulting leadership strategy offers three lessons on building a more effective team that every manager can learn from.;2;24
23324;A makerspace for everyone;"Growing up tinkering in his father's workshop, Robin Hooker always had a space to reimagine the world -- to modulate, mashup, remix and repair things. As an adult, he realized not everyone has access to a space where they can safely experiment. Hooker argues for democratizing access to public, shared workshops, commonly called ""makerspaces,"" that provide room for the collision of ideas; where inventors and hobbyists alike can collaborate, accelerate innovation and build community with magical results.";2;24
23306;A solution to gun violence found in US history;Guns weren't always the contentious issue they are today in the US. Forty years ago, guns were primarily used for sport and recreation, and mass shootings were a rarity. Much has changed since then, and while there's a lot of debate around how to put an end to gun violence, there has yet to be a solution that everyone can agree on. Gun safety advocate David Farrell thinks he has the answer, and takes us through America's history to get there.;2;24
23325;What if our data could be protected online?;"In today's interconnected world, keeping our personal data private can seem nearly impossible. We're often forced to give away our personal data in order to get the services we desire, especially when it comes to e-commerce. ""We make the trade of online privacy for convenience,"" says data privacy enthusiast Derek Banta. He wants us to look at our privacy online differently. If our house was broken into, we would do something to prevent it from happening again -- so why don't we do the same with a digital break-in? Banta proposes an idea to end the cycle of compromised data and reclaim our privacy.";2;24
24689;Why some anger can be good for you;"Anger researcher Ryan Martin draws from a career studying what makes people mad to explain some of the cognitive processes behind anger and why a healthy dose of it is, in fact, useful. ""Your anger exists in you because it offered your ancestors an evolutionary advantage,"" he says. ""It's a powerful and healthy force in your life.""";2;
22704;Did the global response to 9/11 make us safer?;If we want sustainable, long-term security to be the norm in the world, it's time to radically rethink how we can achieve it, says TED Fellow and conflict researcher Benedetta Berti. In an eye-opening talk, Berti explains how building a safer world has a lot less to do with crushing enemies on the battlefield and a lot more to do with protecting civilians -- no matter where they're from or where they live.;2;
24603;How to stay calm under pressure;"Your favorite athlete closes in for a win; the crowd holds its breath, and at the crucial moment ... she misses the shot. That competitor just experienced the phenomenon known as ""choking,"" where despite months, even years, of practice, a person fails right when it matters most. Why does this happen, and what can we do to avoid it? Noa Kageyama and Pen-Pen Chen explain why we choke under pressure. [Directed by Olesya Shchukina, narrated by Pen-Pen Chen, music by Stephen LaRosa].";2;
